Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2010-12-23,45.146,45.146,44.653,44.982,131349
2010-12-27,45.064,45.064,44.407,44.858,109595
2010-12-28,44.653,45.311,44.653,45.146,259382
2010-12-29,45.311,45.311,44.246,44.655,111476
2010-12-30,44.731,44.731,43.999,44.697,282217
2010-12-31,44.246,44.902,43.581,43.581,280072
2011-01-03,44.077,45.023,44.077,44.941,118980
2011-01-04,44.941,46.009,44.818,45.763,339664
2011-01-05,45.763,45.969,44.858,45.599,232318
2011-01-07,45.927,46.544,45.228,46.421,216756
2011-01-10,46.051,46.38,45.023,45.27,154340
2011-01-11,45.351,45.516,44.941,45.311,283677
2011-01-12,45.228,46.462,44.9,45.639,659791
2011-01-13,45.434,46.092,45.188,46.051,146490
2011-01-14,45.558,45.846,45.311,45.311,33597
2011-01-17,45.558,45.639,45.023,45.476,152781
2011-01-18,45.516,45.763,45.311,45.639,125428
2011-01-19,45.476,45.804,45.311,45.311,106929
2011-01-20,45.311,45.558,44.488,44.57,200707
2011-01-21,44.653,45.27,44.283,44.488,147364
2011-01-24,44.407,44.694,43.789,44.119,88743
2011-01-25,44.324,44.57,43.131,43.255,184887
2011-01-26,43.584,43.912,43.255,43.501,121261
2011-01-27,43.831,43.831,42.926,43.461,189321
2011-01-28,43.461,43.461,42.062,42.062,202944
2011-01-31,42.269,43.581,41.775,43.581,172231
2011-02-01,43.749,43.954,43.008,43.173,115657
2011-02-02,43.173,43.543,42.68,42.761,64267
2011-02-03,42.803,43.378,42.803,43.131,62673
2011-02-04,43.419,43.584,42.761,42.761,137456
2011-02-07,43.214,43.214,42.227,42.227,78489
2011-02-08,42.515,42.72,42.062,42.062,149841
2011-02-09,42.556,42.556,41.281,41.281,241883
2011-02-10,41.528,41.775,41.199,41.281,223252
2011-02-11,41.446,42.227,41.364,41.857,161476
2011-02-14,42.268,42.515,41.857,42.227,64560
2011-02-15,41.939,42.473,41.446,41.446,69799
2011-02-16,41.61,42.104,41.528,41.734,41257
2011-02-17,41.857,42.062,40.953,40.953,181243
2011-02-18,41.281,41.404,40.295,40.311,221806
2011-02-21,40.632,40.829,40.344,40.344,88004
2011-02-22,40.377,40.953,40.377,40.665,61639
2011-02-23,40.936,42.186,40.928,42.186,160246
2011-02-24,41.775,42.104,40.953,40.953,309799
2011-02-25,41.651,41.816,41.364,41.528,88526
2011-02-28,41.937,42.141,41.366,42.141,209447
2011-03-01,42.145,42.227,41.404,41.404,61285
2011-03-02,41.61,42.145,40.953,42.062,141422
2011-03-03,42.062,42.145,41.364,41.61,321519
2011-03-04,41.816,42.515,41.692,42.515,154244
2011-03-07,42.515,42.803,41.939,42.761,116922
2011-03-08,42.761,43.008,42.35,42.926,287889
2011-03-09,42.926,42.926,42.433,42.803,228709
2011-03-10,42.433,42.926,42.433,42.556,126232
2011-03-11,42.31,42.885,42.145,42.761,57588
2011-03-14,42.72,42.968,42.515,42.968,62614
2011-03-15,41.98,42.638,41.281,42.638,188290
2011-03-16,41.98,42.062,41.61,41.734,85990
2011-03-17,41.69,42.184,41.647,41.895,66475
2011-03-18,41.775,42.968,41.692,42.968,341943
2011-03-21,43.131,43.173,42.638,42.968,113249
2011-03-22,43.008,43.543,42.392,42.885,583867
2011-03-23,42.556,43.173,42.556,43.091,125057
2011-03-24,42.761,43.131,42.68,43.091,70148
2011-03-25,43.091,43.501,42.843,43.501,388083
2011-03-28,43.543,44.53,43.501,44.53,163163
2011-03-29,44.324,44.735,44.036,44.735,135196
2011-03-30,44.242,44.858,44.242,44.818,223086
2011-03-31,44.655,44.817,44.28,44.323,138032
2011-04-01,44.407,44.407,43.419,44.16,172342
2011-04-04,44.16,44.16,43.461,43.461,161355
2011-04-05,43.462,43.581,43.257,43.462,98222
2011-04-06,43.584,44.57,43.501,44.283,131083
2011-04-07,44.408,44.485,43.999,44.323,153787
2011-04-08,44.036,44.488,43.173,43.173,137448
2011-04-11,43.255,43.625,43.214,43.501,92826
2011-04-12,43.581,43.957,43.173,43.624,207016
2011-04-13,43.707,43.872,43.337,43.584,165225
2011-04-14,43.543,43.584,43.173,43.543,139386
2011-04-15,43.543,43.912,43.337,43.707,99794
2011-04-18,43.749,43.954,43.131,43.419,67411
2011-04-19,43.419,43.461,43.091,43.461,161154
2011-04-20,43.501,43.995,43.173,43.707,223286
2011-04-21,43.995,43.995,43.625,43.707,131608
2011-04-26,43.752,44.365,43.709,44.365,100595
2011-04-27,44.365,44.407,43.912,44.077,193732
2011-04-28,44.077,44.365,43.831,44.077,149970
2011-04-29,44.203,44.246,43.505,43.667,201970
2011-05-02,43.954,43.954,43.419,43.749,42406
2011-05-04,43.3,43.957,42.925,43.419,165191
2011-05-05,43.129,43.785,42.883,43.419,101948
2011-05-06,43.419,43.999,43.377,43.539,128684
2011-05-09,43.785,43.785,42.925,42.925,84308
2011-05-10,43.419,43.752,43.257,43.581,116966
2011-05-11,43.3,43.667,42.925,43.377,186158
2011-05-12,42.968,43.335,42.227,42.473,193657
2011-05-13,43.028,43.028,41.92,42.175,155085
2011-05-16,42.133,43.624,41.962,43.156,145213
2011-05-17,43.581,43.667,41.834,41.834,172412
2011-05-18,42.729,42.942,41.92,41.92,191496
2011-05-19,42.005,42.252,41.801,41.801,216331
2011-05-20,42.175,42.202,40.949,40.966,143197
2011-05-23,40.983,41.264,39.875,40.037,140385
2011-05-24,40.19,40.821,39.875,40.821,193544
2011-05-25,40.812,41.664,40.472,41.077,160075
2011-05-26,41.724,42.431,41.323,42.261,216417
2011-05-27,42.517,43.326,42.431,43.326,198849
2011-05-30,43.411,43.837,42.814,43.837,74805
2011-05-31,44.008,45.115,43.965,45.115,306604
2011-06-01,45.072,45.072,44.476,45.03,191771
2011-06-02,44.306,44.987,44.306,44.902,163989
2011-06-03,44.987,44.987,44.391,44.945,106106
2011-06-06,44.902,44.902,44.433,44.433,62409
2011-06-07,44.902,44.902,44.391,44.817,107371
2011-06-08,44.902,44.945,44.561,44.945,146650
2011-06-09,44.561,45.072,44.561,44.817,220657
2011-06-10,44.817,44.859,44.561,44.817,115929
2011-06-13,44.561,44.817,44.476,44.817,45108
2011-06-14,44.731,44.817,44.561,44.817,209167
2011-06-15,44.647,44.817,43.241,43.709,189880
2011-06-16,43.709,44.22,43.369,44.092,83828
2011-06-17,44.05,44.731,43.752,44.561,393395
2011-06-20,44.561,44.561,43.667,43.709,117493
2011-06-21,43.88,44.136,42.687,43.113,113117
2011-06-22,43.113,43.113,42.32,42.601,94405
2011-06-24,42.729,43.965,42.644,43.411,236612
2011-06-27,43.326,43.326,41.92,42.593,58610
2011-06-28,42.601,42.644,42.048,42.261,222388
2011-06-29,42.431,42.985,42.269,42.363,122726
2011-06-30,42.857,43.028,41.579,42.227,185372
2011-07-01,42.261,42.814,42.261,42.337,95858
2011-07-04,42.687,42.687,41.767,41.767,99730
2011-07-05,42.465,42.601,42.312,42.559,90486
2011-07-06,42.593,42.593,41.792,41.851,59688
2011-07-07,42.158,43.028,42.022,42.601,203248
2011-07-08,42.517,42.9,42.099,42.406,81175
2011-07-11,42.175,42.38,41.579,41.613,57929
2011-07-12,41.579,41.912,40.897,41.664,187577
2011-07-13,41.323,42.082,40.957,41.971,251244
2011-07-14,41.971,41.971,41.511,41.664,170786
2011-07-15,41.792,42.175,41.579,41.878,66183
2011-07-18,41.119,41.485,40.48,40.642,83984
2011-07-19,40.556,41.068,40.344,40.344,100123
2011-07-20,41.204,41.733,40.906,40.906,74778
2011-07-21,41,41,40.395,40.718,101316
2011-07-22,40.897,41.05,40.301,40.821,51716
2011-07-25,40.812,40.906,40.531,40.812,234439
2011-07-26,40.812,40.983,40.42,40.795,150732
2011-07-27,40.411,40.727,40.062,40.727,72542
2011-07-28,40.642,40.727,39.79,40.684,70404
2011-07-29,40.617,40.727,39.747,40.684,87475
2011-08-01,40.77,40.872,40.327,40.617,105293
2011-08-02,40.642,40.897,40.318,40.727,64510
2011-08-03,40.045,40.386,39.841,39.961,161576
2011-08-04,39.722,39.875,38.35,38.486,163469
2011-08-05,36.638,37.916,35.786,37.361,221917
2011-08-08,35.786,36.621,34.763,34.891,311076
2011-08-09,34.508,35.359,33.408,33.92,299057
2011-08-10,33.953,34.201,30.674,31.952,304761
2011-08-11,31.79,32.377,29.863,31.653,624036
2011-08-12,32.803,33.741,32.726,33.63,385387
2011-08-16,33.996,34.081,33.493,33.979,223650
2011-08-17,33.825,33.979,33.527,33.553,132573
2011-08-18,33.655,33.655,30.375,31.517,272828
2011-08-19,30.579,31.942,29.395,31.006,205653
2011-08-22,31.517,31.857,31.313,31.738,108683
2011-08-23,31.78,32.335,31.065,31.696,295172
2011-08-24,31.866,32.105,30.886,31.44,121366
2011-08-25,32.079,33.008,31.193,33.008,195732
2011-08-26,32.718,32.718,32.224,32.556,40026
2011-08-29,32.709,33.621,32.377,33.613,43951
2011-08-30,33.97,33.97,33.672,33.911,177512
2011-08-31,34.073,36.288,33.911,36.211,365542
2011-09-01,35.487,36.705,34.252,36.51,224898
2011-09-02,36.638,37.054,35.776,36.203,183349
2011-09-05,35.12,35.265,34.763,34.95,104151
2011-09-06,35.189,35.427,32.931,33.152,251354
2011-09-07,34.047,34.346,33.23,34.346,104930
2011-09-08,34.882,34.933,34.209,34.38,98033
2011-09-09,34.252,34.336,31.525,32.113,274842
2011-09-12,31.185,31.67,30.434,31.218,191814
2011-09-13,31.593,31.942,30.674,31.908,117447
2011-09-14,31.227,31.857,31.227,31.738,126219
2011-09-15,31.942,33.979,31.355,32.803,136888
2011-09-16,33.23,34.72,32.65,34.67,327052
2011-09-19,34.081,34.158,32.48,33.8,140973
2011-09-20,33.314,34.763,32.923,33.587,68957
2011-09-21,33.911,34.533,33.502,34.422,58641
2011-09-22,33.886,33.886,32.385,32.641,171653
2011-09-23,32.488,32.573,30.418,30.954,672132
2011-09-26,30.29,31.124,29.48,30.205,265653
2011-09-27,30.775,32.036,30.724,32.036,226900
2011-09-28,31.78,33.041,31.525,33.041,157318
2011-09-29,32.931,34.933,32.429,34.592,297843
2011-09-30,34.508,34.72,33.238,34.481,228314
2011-10-03,33.825,35.7,33.485,35.326,261917
2011-10-04,34.933,34.933,33.825,34.49,195236
2011-10-05,34.933,35.776,34.498,35.776,110389
2011-10-06,35.444,36.203,34.933,35.487,224849
2011-10-07,35.487,36.211,34.805,36.211,150640
2011-10-10,36.595,38.171,35.998,37.949,158259
2011-10-11,37.907,38.759,37.907,38.504,84324
2011-10-12,38.086,39.534,37.592,39.534,106058
2011-10-13,39.534,39.782,38.853,39.619,271681
2011-10-14,38.435,39.739,38.384,39.278,94324
2011-10-17,39.917,39.917,38.683,39.619,249394
2011-10-18,38.767,39.705,37.838,39.619,58557
2011-10-19,39.705,39.782,39.108,39.577,194584
2011-10-20,38.767,39.961,38.767,39.372,201439
2011-10-21,39.492,41.409,38.938,41.239,159176
2011-10-24,41.239,41.622,40.31,41.468,102176
2011-10-25,41.409,41.528,40.386,40.983,112322
2011-10-26,40.983,41.239,40.514,41.153,406062
2011-10-27,41.741,41.741,40.897,41.69,75043
2011-10-28,41.75,41.878,41.409,41.878,87507
2011-10-31,41.409,42.473,41.332,42.303,98451
2011-11-02,39.662,41.733,39.662,41.332,151562
2011-11-03,40.31,42.175,40.31,42.09,145372
2011-11-04,41.664,41.988,40.352,41.119,101439
2011-11-07,40.608,41.733,40.071,41.409,94773
2011-11-08,40.897,41.366,40.897,41.323,91235
2011-11-09,41.273,41.622,40.131,40.472,92080
2011-11-10,39.705,40.199,39.705,40.045,124977
2011-11-14,40.727,41.025,40.386,40.684,162110
2011-11-15,40.77,40.77,40.045,40.403,132358
2011-11-16,39.747,40.855,39.747,40.812,111478
2011-11-17,40.318,40.762,39.032,39.074,213994
2011-11-18,38.878,39.074,38.401,38.512,92213
2011-11-21,38.895,39.066,38.103,38.614,235009
2011-11-22,38.725,39.194,37.064,37.643,128245
2011-11-23,37.064,37.677,36.936,37.344,133975
2011-11-24,37.234,38.674,37.165,38.674,119245
2011-11-25,38.171,39.619,38.171,39.398,77284
2011-11-28,39.568,40.6,39.211,39.824,122269
2011-11-29,39.568,41.323,39.339,40.727,124792
2011-11-30,40.412,42.343,40.1,42.172,408205
2011-12-01,41.767,42.517,41.094,42.295,80238
2011-12-02,42.286,42.772,41.758,42.389,70979
2011-12-05,42.295,43.028,41.724,41.724,50765
2011-12-06,41.767,42.124,41.153,41.75,83463
2011-12-07,42.133,42.175,41.145,41.929,59419
2011-12-08,42.261,43.028,40.301,40.301,176420
2011-12-09,39.619,41.059,39.194,40.838,214273
2011-12-12,40.897,41.068,39.9,40.241,87530
2011-12-13,40.472,40.642,39.278,40.045,126157
2011-12-14,40.344,40.608,39.645,40.182,85314
2011-12-15,39.79,41.741,39.79,40.429,202875
2011-12-16,40.983,41.733,40.139,41.409,730627
2011-12-19,41.29,42.942,41.256,42.601,259440
2011-12-20,42.175,42.857,42.175,42.423,217533
2011-12-21,42.601,42.601,41.323,41.323,193248
2011-12-22,41.247,41.256,40.071,40.787,64771
2011-12-23,40.642,41.366,40.565,41.323,52869
2011-12-27,41.357,41.664,41.128,41.323,106988
2011-12-28,41.426,41.426,40.838,40.897,151972
2011-12-29,41.323,41.426,40.897,41.323,289818
2011-12-30,42.262,42.262,40.939,41.323,341848
2012-01-02,41.323,41.451,41.068,41.323,109206
2012-01-03,41.494,41.494,40.497,40.497,189004
2012-01-04,41.119,41.119,40.241,40.684,316101
2012-01-05,40.088,41.025,40.088,40.429,140696
2012-01-09,40.727,41.068,40.105,40.77,211652
2012-01-10,40.753,41.571,40.556,40.897,222097
2012-01-11,40.897,41.323,40.565,41.136,94564
2012-01-12,41.323,42.431,40.966,41.323,172536
2012-01-13,41.494,41.494,40.565,41.323,71055
2012-01-16,41.451,41.451,41.239,41.323,166165
2012-01-17,41.494,41.494,40.224,40.378,165742
2012-01-18,40.804,40.804,39.364,39.44,344128
2012-01-19,39.568,39.722,38.256,38.998,241124
2012-01-20,39.211,39.372,38.887,39.372,133893
2012-01-23,39.261,40.71,39.236,40.701,119529
2012-01-24,40.659,41.366,40.651,41.077,85547
2012-01-25,40.897,41.409,40.897,41.315,101376
2012-01-26,41.239,41.443,40.642,40.71,142079
2012-01-27,40.727,41.256,40.301,40.642,85666
2012-01-30,40.642,41.323,40.642,41.323,128773
2012-01-31,41.323,41.323,39.528,39.885,382013
2012-02-01,39.841,40.6,39.833,40.6,101019
2012-02-02,40.634,40.897,40.045,40.651,129399
2012-02-03,40.301,41.323,40.233,41.281,113427
2012-02-06,41.042,41.323,40.779,41.281,73291
2012-02-07,41.273,41.443,40.949,41.239,117251
2012-02-08,41.195,42.099,41.077,42.099,198216
2012-02-09,42.09,42.345,42.09,42.175,204081
2012-02-10,42.175,42.593,42.175,42.44,345483
2012-02-13,42.559,42.593,42.005,42.517,85444
2012-02-14,42.09,43.283,42.065,43.028,202104
2012-02-15,43.411,43.837,43.369,43.709,182975
2012-02-16,43.453,44.902,43.326,44.348,140445
2012-02-17,44.902,46.819,44.902,46.393,414873
2012-02-20,46.436,47.245,45.37,45.414,266066
2012-02-21,46.009,46.35,44.731,46.265,150344
2012-02-22,46.18,46.18,44.817,46.095,150010
2012-02-23,46.095,46.521,45.243,45.243,184675
2012-02-24,45.839,46.436,45.243,45.839,234821
2012-02-27,45.754,46.478,45.584,46.478,65508
2012-02-28,46.521,46.648,45.37,46.308,102423
2012-02-29,46.479,46.479,45.451,45.755,131327
2012-03-01,45.498,45.584,44.136,45.072,186489
2012-03-02,44.902,44.902,43.752,44.306,167738
2012-03-05,44.22,44.859,43.752,44.22,54914
2012-03-06,44.05,44.391,43.369,43.709,130288
2012-03-07,43.369,43.709,42.772,43.028,227089
2012-03-08,43.07,44.05,42.772,43.709,164147
2012-03-09,44.22,44.263,41.451,42.107,303636
2012-03-12,42.423,42.431,41.494,41.75,152108
2012-03-13,41.946,41.946,40.727,41.068,287412
2012-03-14,41.92,43.241,41.511,41.792,905359
2012-03-15,42.184,43.028,42.005,42.601,116120
2012-03-16,42.687,44.647,41.851,44.647,390074
2012-03-19,44.136,44.136,42.942,43.453,84035
2012-03-20,43.965,43.965,41.962,42.082,97372
2012-03-21,41.929,42.559,41.528,41.647,140839
2012-03-22,41.75,42.124,40.071,40.071,99267
2012-03-23,40.625,40.727,38.622,40.727,202063
2012-03-26,40.727,42.167,40.233,42.167,55004
2012-03-27,43.198,43.198,41.767,41.767,135609
2012-03-28,42.09,42.772,41.801,42.585,74459
2012-03-29,42.644,42.644,41.767,41.86,95307
2012-03-30,42.092,42.584,42.011,42.476,320137
2012-04-02,42.227,42.465,41.418,42.175,110863
2012-04-03,42.601,42.772,42.175,42.772,71089
2012-04-04,42.593,42.593,41.663,42.011,54628
2012-04-05,42.432,42.432,41.288,41.949,50406
2012-04-10,42.09,42.687,41.545,41.545,105525
2012-04-11,41.579,42.601,40.983,42.601,72215
2012-04-12,42.601,43.198,42.013,43.198,150906
2012-04-13,43.326,43.326,42.985,43.283,66556
2012-04-16,42.985,43.241,42.772,42.942,55550
2012-04-17,43.245,43.245,42.182,42.691,99228
2012-04-18,42.517,43.028,41.511,42.295,48206
2012-04-19,42.499,42.499,40.651,40.651,123497
2012-04-20,40.556,40.889,39.551,40.301,160421
2012-04-23,39.917,40.19,38.205,38.563,192599
2012-04-24,39.091,39.091,38.469,38.895,173317
2012-04-25,38.853,39.782,38.853,39.194,188420
2012-04-26,39.457,39.772,38.818,39.568,99672
2012-04-27,39.573,40.261,39.028,39.814,189608
2012-04-30,39.787,40.404,39.787,39.903,152320
2012-05-02,39.917,40.173,39.534,40.045,99894
2012-05-04,39.68,40.44,39.528,39.617,255117
2012-05-07,39.194,40.855,39.194,40.855,74694
2012-05-08,40.814,40.814,39.537,40.001,77852
2012-05-09,39.662,40.492,39.662,40.225,222968
2012-05-10,40.475,40.475,40.046,40.136,316122
2012-05-11,40.091,40.386,40.001,40.216,126644
2012-05-14,40.297,40.305,39.921,40.216,171664
2012-05-15,40.475,40.859,40.091,40.207,61865
2012-05-16,40.43,41.002,39.85,41.002,125360
2012-05-17,40.653,41.002,39.313,39.313,148857
2012-05-18,39.313,40.743,39.046,39.403,123658
2012-05-21,39.376,40.743,39.376,39.85,186051
2012-05-22,39.581,40.743,39.537,40.653,240042
2012-05-23,40.653,40.653,39.85,40.207,270332
2012-05-24,40.609,40.832,39.787,40.832,220357
2012-05-25,40.645,40.645,39.939,40.341,267006
2012-05-28,40.618,41.279,40.386,41.092,102999
2012-05-29,41.502,42.486,40.743,42.486,116806
2012-05-30,42.172,42.548,41.297,41.816,107239
2012-05-31,41.369,43.808,41.369,43.691,446197
2012-06-01,43.691,43.727,42.539,43.2,181160
2012-06-04,42.101,43.245,42.101,43.138,32349
2012-06-05,42.619,42.762,41.512,41.512,51732
2012-06-06,42.128,42.53,41.252,42.441,97550
2012-06-08,42.092,44.218,41.645,44.218,135225
2012-06-11,44.228,45.479,43.933,44.675,240418
2012-06-12,44.675,44.987,44.361,44.496,306072
2012-06-13,45.077,45.077,44.326,44.514,153561
2012-06-14,44.675,44.808,44.46,44.496,143274
2012-06-15,44.675,45.166,44.228,44.585,844134
2012-06-18,45.032,45.121,44.228,44.236,104409
2012-06-19,44.675,44.853,44.46,44.675,247117
2012-06-20,44.272,44.675,43.691,44.317,236687
2012-06-21,44.308,44.675,43.826,44.407,171041
2012-06-22,43.799,44.407,43.799,44.093,126344
2012-06-25,44.093,44.228,43.736,43.915,86841
2012-06-26,44.138,44.272,43.781,43.88,114913
2012-06-27,44.853,44.853,43.96,44.317,38880
2012-06-28,44.675,44.675,44.228,44.407,199221
2012-06-29,44.657,44.657,43.352,43.602,262425
2012-07-02,44.049,44.093,42.727,42.977,93790
2012-07-03,43.423,43.781,42.985,43.781,230737
2012-07-04,43.951,43.951,43.066,43.513,58720
2012-07-05,43.781,43.781,43.334,43.558,217398
2012-07-06,43.513,43.781,43.334,43.781,103419
2012-07-09,43.602,43.602,43.299,43.513,285355
2012-07-10,43.513,44.049,43.379,43.513,159741
2012-07-11,43.182,43.593,41.565,41.994,68828
2012-07-12,42.53,42.681,41.77,41.77,107490
2012-07-13,42.53,43.423,41.985,43.423,28250
2012-07-16,43.513,43.513,42.003,42.709,47396
2012-07-17,42.2,42.888,41.547,42.842,124008
2012-07-18,42.816,42.816,41.816,42.253,45203
2012-07-19,42.664,42.664,41.279,41.985,95950
2012-07-20,41.994,41.994,40.922,41.351,141869
2012-07-23,40.475,40.734,39.939,40.207,206245
2012-07-24,40.207,40.207,39.51,39.85,136489
2012-07-25,39.635,40.368,39.635,40.207,66584
2012-07-26,40.297,41.458,40.207,40.35,173025
2012-07-27,41.1,41.431,40.484,41.208,162638
2012-07-30,41.1,41.208,40.653,40.832,68884
2012-07-31,40.699,41.413,40.466,40.635,195430
2012-08-01,41.19,41.19,40.028,40.43,276694
2012-08-02,40.297,40.466,39.635,40.43,59568
2012-08-03,40.689,40.689,39.769,40.386,123960
2012-08-06,40.458,41.431,39.921,41.1,118308
2012-08-07,40.51,41.252,40.43,40.967,75397
2012-08-08,40.475,41.44,40.475,41.44,57959
2012-08-09,41.816,41.896,40.939,41.369,234427
2012-08-10,41.547,41.673,39.983,40.555,149802
2012-08-13,41.002,41.458,40.573,40.573,186521
2012-08-14,40.832,40.877,39.814,39.832,102973
2012-08-16,40.386,40.475,39.894,39.903,107982
2012-08-17,40.162,40.663,40.108,40.475,125188
2012-08-20,40.653,41.351,39.939,39.939,75193
2012-08-21,40.913,41.637,40.904,41.627,110108
2012-08-22,41.619,42.771,41.601,41.806,120985
2012-08-23,41.86,42.325,41.208,41.77,51856
2012-08-24,41.288,41.77,41.279,41.77,35611
2012-08-27,41.816,41.994,41.1,41.1,31674
2012-08-28,41.146,41.538,41.11,41.279,22173
2012-08-29,41.547,41.547,39.358,39.358,93287
2012-08-30,39.492,39.85,39.349,39.555,161655
2012-08-31,39.76,40.653,39.581,39.635,85582
2012-09-03,39.707,40.538,39.635,39.635,306860
2012-09-04,39.76,40.207,39.68,39.68,36060
2012-09-05,39.983,40.332,39.662,40.118,112403
2012-09-06,40.126,40.386,39.804,39.983,86442
2012-09-07,40.297,40.297,38.822,39.492,118594
2012-09-10,39.769,40.011,38.804,38.804,289465
2012-09-11,38.876,39.939,38.876,39.939,211734
2012-09-12,40.207,40.207,39.796,40.118,156705
2012-09-13,40.225,40.225,39.76,40.028,62224
2012-09-14,40.564,40.922,40.091,40.653,390303
2012-09-17,40.207,40.877,40.207,40.842,72582
2012-09-18,40.832,40.832,40.126,40.743,116894
2012-09-19,40.743,41.252,40.743,41.19,154108
2012-09-20,40.788,40.922,40.207,40.564,104610
2012-09-21,40.234,40.564,40.207,40.297,424865
2012-09-24,40.52,40.52,40.207,40.207,49623
2012-09-25,40.466,40.475,40.216,40.475,61450
2012-09-26,40.341,40.564,40.18,40.43,179469
2012-09-27,40.207,40.475,39.054,40.118,174913
2012-09-28,39.76,40.118,39.76,39.921,50882
2012-10-01,39.921,40.297,39.76,40.118,111307
2012-10-02,40.207,40.315,40.028,40.207,99015
2012-10-03,40.207,40.297,39.769,40.162,102380
2012-10-04,40.189,40.189,39.519,39.519,99740
2012-10-05,39.85,40.171,39.34,40.171,178766
2012-10-08,39.698,40.162,39.698,39.84,57221
2012-10-09,39.85,40.001,38.965,39.18,130218
2012-10-10,39.313,39.313,36.901,36.901,158983
2012-10-11,37.259,37.384,35.847,35.891,244943
2012-10-12,35.918,35.963,34.81,35.024,207536
2012-10-15,35.024,35.382,34.775,35.195,31812
2012-10-16,35.543,36.052,35.382,35.954,220506
2012-10-17,36.499,36.794,35.784,35.873,156747
2012-10-18,36.187,36.187,35.873,35.954,187490
2012-10-19,35.936,35.936,35.382,35.516,347608
2012-10-22,35.74,35.74,35.382,35.605,178932
2012-10-23,35.909,35.909,35.302,35.551,65063
2012-10-24,35.561,35.579,35.382,35.481,96094
2012-10-25,35.686,35.722,35.302,35.561,94599
2012-10-26,35.74,35.829,35.391,35.74,53969
2012-10-29,35.829,36.374,35.74,35.945,30710
2012-10-30,36.365,36.767,36.356,36.767,141341
2012-10-31,37.08,37.402,35.74,35.74,125802
2012-11-02,35.927,36.499,35.74,35.74,155422
2012-11-05,36.044,36.803,36.044,36.633,195113
2012-11-06,36.633,36.633,35.927,35.927,88032
2012-11-07,35.829,36.187,34.668,35.597,129456
2012-11-08,35.74,36.275,35.481,36.275,94580
2012-11-09,35.748,36.169,35.569,35.784,379243
2012-11-12,36.088,36.115,35.784,36.026,80167
2012-11-13,36.026,36.142,35.918,36.062,99840
2012-11-14,36.267,37.348,36.062,36.633,192615
2012-11-15,37.08,38.411,36.857,38.331,504105
2012-11-16,38.331,38.42,37.16,38.143,223793
2012-11-19,38.152,38.411,37.839,38.331,172237
2012-11-20,38.411,38.411,37.392,37.392,102854
2012-11-21,37.392,37.965,37.124,37.124,93093
2012-11-22,37.169,37.786,37.169,37.553,87939
2012-11-23,37.866,38.322,37.553,38.233,63256
2012-11-26,38.5,38.5,37.991,38.313,76127
2012-11-27,38.42,38.482,38.313,38.42,129469
2012-11-28,38.09,38.42,38.09,38.375,266476
2012-11-29,38.688,39.313,38.509,38.509,182577
2012-11-30,38.831,38.867,38.581,38.804,101822
2012-12-03,38.867,39.313,38.643,39.313,145208
2012-12-04,39.313,39.581,39.269,39.438,118336
2012-12-05,39.671,39.671,39.09,39.224,55002
2012-12-06,39.134,39.331,38.867,38.965,99978
2012-12-07,39.492,39.492,38.599,38.599,114425
2012-12-10,39.242,39.305,38.778,39.224,95895
2012-12-11,39.224,39.313,38.778,38.867,238957
2012-12-12,39.305,39.313,38.911,39.054,94839
2012-12-13,39.287,39.287,38.778,38.867,78446
2012-12-14,39.224,39.224,38.921,39.046,65065
2012-12-17,39.18,39.742,38.867,39.313,91991
2012-12-18,39.581,39.85,39.448,39.671,359258
2012-12-19,40.011,40.699,39.787,40.699,67625
2012-12-20,40.43,41.627,39.983,40.931,226152
2012-12-21,40.653,41.547,40.108,40.108,441784
2012-12-27,39.42,40.922,39.42,40.028,168862
2012-12-28,40.645,40.645,40.207,40.52,155489
2013-01-02,41.1,41.413,41.002,41.279,133323
2013-01-03,41.369,41.369,40.975,41.1,154350
2013-01-04,41.1,41.279,40.725,40.725,134123
2013-01-07,41.029,41.19,40.136,40.35,347611
2013-01-08,40.564,40.734,39.76,39.76,299457
2013-01-09,40.386,40.564,40.118,40.216,71214
2013-01-10,40.564,41.323,40.52,41.1,462226
2013-01-11,41.53,41.547,40.44,41.1,147697
2013-01-14,41.547,41.77,41.279,41.466,265140
2013-01-15,41.547,41.547,40.573,41.056,87052
2013-01-16,40.699,41.011,39.903,41.011,115013
2013-01-17,40.779,41.1,40.671,40.716,61185
2013-01-18,41.1,41.181,40.752,41.082,259352
2013-01-21,41.092,41.466,40.743,41.1,51701
2013-01-22,41.458,41.458,40.913,40.922,106704
2013-01-23,41.1,41.1,40.51,40.653,185423
2013-01-24,40.904,40.904,39.975,39.975,74360
2013-01-25,40.341,40.832,40.198,40.216,53868
2013-01-28,41.047,41.047,40.207,40.466,123737
2013-01-29,41.082,41.082,40.297,40.832,194997
2013-01-30,40.877,40.877,40.386,40.386,137957
2013-01-31,40.913,40.913,40.126,40.207,231240
2013-02-01,40.207,40.743,40.207,40.368,48386
2013-02-04,40.564,40.832,38.947,39.162,92408
2013-02-05,39.313,39.804,39.144,39.804,101533
2013-02-06,40.073,40.073,38.554,38.617,104530
2013-02-07,39.403,39.438,38.697,38.697,73435
2013-02-08,39.126,39.466,38.867,38.867,93689
2013-02-11,39.581,39.581,38.599,38.778,107701
2013-02-12,38.778,39.162,38.599,39.054,99262
2013-02-13,39.277,39.277,38.849,39.046,51370
