Date,Open,High,Low,Close
1990-08-27,1.2571,1.2571,1.2571,1.2571
1990-08-28,1.2561,1.2561,1.2561,1.2561
1990-08-29,1.2522,1.2522,1.2522,1.2522
1990-08-30,1.2453,1.2453,1.2453,1.2453
1990-08-31,1.2375,1.2375,1.2375,1.2375
1990-09-04,1.2314,1.2314,1.2314,1.2314
1990-09-05,1.2473,1.2473,1.2473,1.2473
1990-09-06,1.2517,1.2517,1.2517,1.2517
1990-09-07,1.2455,1.2455,1.2455,1.2455
1990-09-10,1.2327,1.2327,1.2327,1.2327
1990-09-11,1.225,1.225,1.225,1.225
1990-09-12,1.2285,1.2285,1.2285,1.2285
1990-09-13,1.2382,1.2382,1.2382,1.2382
1990-09-14,1.2488,1.2488,1.2488,1.2488
1990-09-17,1.2517,1.2517,1.2517,1.2517
1990-09-18,1.2596,1.2596,1.2596,1.2596
1990-09-19,1.243,1.243,1.243,1.243
1990-09-20,1.2343,1.2343,1.2343,1.2343
1990-09-21,1.2361,1.2361,1.2361,1.2361
1990-09-24,1.2527,1.2527,1.2527,1.2527
1990-09-25,1.2469,1.2469,1.2469,1.2469
1990-09-26,1.2405,1.2405,1.2405,1.2405
1990-09-27,1.2418,1.2418,1.2418,1.2418
1990-09-28,1.245,1.245,1.245,1.245
1990-10-01,1.2569,1.2569,1.2569,1.2569
1990-10-02,1.2541,1.2541,1.2541,1.2541
1990-10-03,1.2626,1.2626,1.2626,1.2626
1990-10-04,1.2713,1.2713,1.2713,1.2713
1990-10-05,1.2606,1.2606,1.2606,1.2606
1990-10-09,1.278,1.278,1.278,1.278
1990-10-10,1.276,1.276,1.276,1.276
1990-10-11,1.2729,1.2729,1.2729,1.2729
1990-10-12,1.285,1.285,1.285,1.285
1990-10-15,1.2806,1.2806,1.2806,1.2806
1990-10-16,1.2863,1.2863,1.2863,1.2863
1990-10-17,1.2912,1.2912,1.2912,1.2912
1990-10-18,1.2908,1.2908,1.2908,1.2908
1990-10-19,1.2972,1.2972,1.2972,1.2972
1990-10-22,1.2855,1.2855,1.2855,1.2855
1990-10-23,1.2852,1.2852,1.2852,1.2852
1990-10-24,1.2933,1.2933,1.2933,1.2933
1990-10-25,1.2888,1.2888,1.2888,1.2888
1990-10-26,1.2858,1.2858,1.2858,1.2858
1990-10-29,1.2857,1.2857,1.2857,1.2857
1990-10-30,1.284,1.284,1.284,1.284
1990-10-31,1.2867,1.2867,1.2867,1.2867
1990-11-01,1.2932,1.2932,1.2932,1.2932
1990-11-02,1.2982,1.2982,1.2982,1.2982
1990-11-05,1.3115,1.3115,1.3115,1.3115
1990-11-06,1.3116,1.3116,1.3116,1.3116
1990-11-07,1.3163,1.3163,1.3163,1.3163
1990-11-08,1.3103,1.3103,1.3103,1.3103
1990-11-09,1.3106,1.3106,1.3106,1.3106
1990-11-13,1.3179,1.3179,1.3179,1.3179
1990-11-14,1.3254,1.3254,1.3254,1.3254
1990-11-15,1.32,1.32,1.32,1.32
1990-11-16,1.3259,1.3259,1.3259,1.3259
1990-11-19,1.3222,1.3222,1.3222,1.3222
1990-11-20,1.3203,1.3203,1.3203,1.3203
1990-11-21,1.3163,1.3163,1.3163,1.3163
1990-11-23,1.3122,1.3122,1.3122,1.3122
1990-11-26,1.3072,1.3072,1.3072,1.3072
1990-11-27,1.3179,1.3179,1.3179,1.3179
1990-11-28,1.3137,1.3137,1.3137,1.3137
1990-11-29,1.3029,1.3029,1.3029,1.3029
1990-11-30,1.3001,1.3001,1.3001,1.3001
1990-12-03,1.2885,1.2885,1.2885,1.2885
1990-12-04,1.2975,1.2975,1.2975,1.2975
1990-12-05,1.2979,1.2979,1.2979,1.2979
1990-12-06,1.3091,1.3091,1.3091,1.3091
1990-12-07,1.3189,1.3189,1.3189,1.3189
1990-12-10,1.324,1.324,1.324,1.324
1990-12-11,1.3172,1.3172,1.3172,1.3172
1990-12-12,1.3193,1.3193,1.3193,1.3193
1990-12-13,1.317,1.317,1.317,1.317
1990-12-14,1.3132,1.3132,1.3132,1.3132
1990-12-17,1.3116,1.3116,1.3116,1.3116
1990-12-18,1.3142,1.3142,1.3142,1.3142
1990-12-19,1.3191,1.3191,1.3191,1.3191
1990-12-20,1.298,1.298,1.298,1.298
1990-12-21,1.2776,1.2776,1.2776,1.2776
1990-12-24,1.2618,1.2618,1.2618,1.2618
1990-12-26,1.2729,1.2729,1.2729,1.2729
1990-12-27,1.2747,1.2747,1.2747,1.2747
1990-12-28,1.3028,1.3028,1.3028,1.3028
1990-12-31,1.3028,1.3028,1.3028,1.3028
1991-01-02,1.3089,1.3089,1.3089,1.3089
1991-01-03,1.3067,1.3067,1.3067,1.3067
1991-01-04,1.2948,1.2948,1.2948,1.2948
1991-01-07,1.2718,1.2718,1.2718,1.2718
1991-01-08,1.2734,1.2734,1.2734,1.2734
1991-01-09,1.2885,1.2885,1.2885,1.2885
1991-01-10,1.2726,1.2726,1.2726,1.2726
1991-01-11,1.2723,1.2723,1.2723,1.2723
1991-01-14,1.2631,1.2631,1.2631,1.2631
1991-01-15,1.2634,1.2634,1.2634,1.2634
1991-01-16,1.2634,1.2634,1.2634,1.2634
1991-01-17,1.288,1.288,1.288,1.288
1991-01-18,1.2979,1.2979,1.2979,1.2979
1991-01-21,1.3057,1.3057,1.3057,1.3057
1991-01-22,1.3048,1.3048,1.3048,1.3048
1991-01-23,1.3106,1.3106,1.3106,1.3106
1991-01-24,1.3129,1.3129,1.3129,1.3129
1991-01-25,1.3092,1.3092,1.3092,1.3092
1991-01-28,1.3101,1.3101,1.3101,1.3101
1991-01-29,1.311,1.311,1.311,1.311
1991-01-30,1.3067,1.3067,1.3067,1.3067
1991-01-31,1.3196,1.3196,1.3196,1.3196
1991-02-01,1.3289,1.3289,1.3289,1.3289
1991-02-04,1.3317,1.3317,1.3317,1.3317
1991-02-05,1.3333,1.3333,1.3333,1.3333
1991-02-06,1.3444,1.3444,1.3444,1.3444
1991-02-07,1.3437,1.3437,1.3437,1.3437
1991-02-08,1.339,1.339,1.339,1.339
1991-02-11,1.3495,1.3495,1.3495,1.3495
1991-02-12,1.3423,1.3423,1.3423,1.3423
1991-02-13,1.339,1.339,1.339,1.339
1991-02-14,1.3303,1.3303,1.3303,1.3303
1991-02-15,1.3207,1.3207,1.3207,1.3207
1991-02-18,1.3137,1.3137,1.3137,1.3137
1991-02-19,1.3055,1.3055,1.3055,1.3055
1991-02-20,1.3026,1.3026,1.3026,1.3026
1991-02-21,1.3084,1.3084,1.3084,1.3084
1991-02-22,1.2955,1.2955,1.2955,1.2955
1991-02-25,1.2809,1.2809,1.2809,1.2809
1991-02-26,1.2839,1.2839,1.2839,1.2839
1991-02-27,1.2817,1.2817,1.2817,1.2817
1991-02-28,1.2788,1.2788,1.2788,1.2788
1991-03-01,1.2689,1.2689,1.2689,1.2689
1991-03-04,1.2692,1.2692,1.2692,1.2692
1991-03-05,1.2713,1.2713,1.2713,1.2713
1991-03-06,1.2644,1.2644,1.2644,1.2644
1991-03-07,1.2602,1.2602,1.2602,1.2602
1991-03-08,1.2478,1.2478,1.2478,1.2478
1991-03-11,1.2347,1.2347,1.2347,1.2347
1991-03-12,1.2405,1.2405,1.2405,1.2405
1991-03-13,1.2367,1.2367,1.2367,1.2367
1991-03-14,1.2355,1.2355,1.2355,1.2355
1991-03-15,1.2197,1.2197,1.2197,1.2197
1991-03-18,1.1946,1.1946,1.1946,1.1946
1991-03-19,1.1798,1.1798,1.1798,1.1798
1991-03-20,1.1819,1.1819,1.1819,1.1819
1991-03-21,1.1918,1.1918,1.1918,1.1918
1991-03-22,1.186,1.186,1.186,1.186
1991-03-25,1.1669,1.1669,1.1669,1.1669
1991-03-26,1.1546,1.1546,1.1546,1.1546
1991-03-27,1.1432,1.1432,1.1432,1.1432
1991-03-28,1.1435,1.1435,1.1435,1.1435
1991-03-29,1.1488,1.1488,1.1488,1.1488
1991-04-01,1.1579,1.1579,1.1579,1.1579
1991-04-02,1.1629,1.1629,1.1629,1.1629
1991-04-03,1.1688,1.1688,1.1688,1.1688
1991-04-04,1.1707,1.1707,1.1707,1.1707
1991-04-05,1.1594,1.1594,1.1594,1.1594
1991-04-08,1.155,1.155,1.155,1.155
1991-04-09,1.1682,1.1682,1.1682,1.1682
1991-04-10,1.1618,1.1618,1.1618,1.1618
1991-04-11,1.1675,1.1675,1.1675,1.1675
1991-04-12,1.1582,1.1582,1.1582,1.1582
1991-04-15,1.1643,1.1643,1.1643,1.1643
1991-04-16,1.1721,1.1721,1.1721,1.1721
1991-04-17,1.1665,1.1665,1.1665,1.1665
1991-04-18,1.1553,1.1553,1.1553,1.1553
1991-04-19,1.1233,1.1233,1.1233,1.1233
1991-04-22,1.1044,1.1044,1.1044,1.1044
1991-04-23,1.1196,1.1196,1.1196,1.1196
1991-04-24,1.1122,1.1122,1.1122,1.1122
1991-04-25,1.1171,1.1171,1.1171,1.1171
1991-04-26,1.1122,1.1122,1.1122,1.1122
1991-04-29,1.1028,1.1028,1.1028,1.1028
1991-04-30,1.1358,1.1358,1.1358,1.1358
1991-05-01,1.1434,1.1434,1.1434,1.1434
1991-05-02,1.1315,1.1315,1.1315,1.1315
1991-05-03,1.1167,1.1167,1.1167,1.1167
1991-05-06,1.1225,1.1225,1.1225,1.1225
1991-05-07,1.1335,1.1335,1.1335,1.1335
1991-05-08,1.1254,1.1254,1.1254,1.1254
1991-05-09,1.1192,1.1192,1.1192,1.1192
1991-05-10,1.1302,1.1302,1.1302,1.1302
1991-05-13,1.1386,1.1386,1.1386,1.1386
1991-05-14,1.1457,1.1457,1.1457,1.1457
1991-05-15,1.1541,1.1541,1.1541,1.1541
1991-05-16,1.1496,1.1496,1.1496,1.1496
1991-05-17,1.1236,1.1236,1.1236,1.1236
1991-05-20,1.1289,1.1289,1.1289,1.1289
1991-05-21,1.1384,1.1384,1.1384,1.1384
1991-05-22,1.1328,1.1328,1.1328,1.1328
1991-05-23,1.1383,1.1383,1.1383,1.1383
1991-05-24,1.1414,1.1414,1.1414,1.1414
1991-05-27,1.145,1.145,1.145,1.145
1991-05-28,1.1482,1.1482,1.1482,1.1482
1991-05-29,1.1412,1.1412,1.1412,1.1412
1991-05-30,1.1351,1.1351,1.1351,1.1351
1991-05-31,1.1213,1.1213,1.1213,1.1213
1991-06-03,1.1173,1.1173,1.1173,1.1173
1991-06-04,1.1215,1.1215,1.1215,1.1215
1991-06-05,1.1157,1.1157,1.1157,1.1157
1991-06-06,1.1125,1.1125,1.1125,1.1125
1991-06-07,1.1018,1.1018,1.1018,1.1018
1991-06-10,1.102,1.102,1.102,1.102
1991-06-11,1.1004,1.1004,1.1004,1.1004
1991-06-12,1.0885,1.0885,1.0885,1.0885
1991-06-13,1.0853,1.0853,1.0853,1.0853
1991-06-14,1.0908,1.0908,1.0908,1.0908
1991-06-17,1.0846,1.0846,1.0846,1.0846
1991-06-18,1.0753,1.0753,1.0753,1.0753
1991-06-19,1.0894,1.0894,1.0894,1.0894
1991-06-20,1.0848,1.0848,1.0848,1.0848
1991-06-21,1.0838,1.0838,1.0838,1.0838
1991-06-24,1.0928,1.0928,1.0928,1.0928
1991-06-25,1.0842,1.0842,1.0842,1.0842
1991-06-26,1.0929,1.0929,1.0929,1.0929
1991-06-27,1.087,1.087,1.087,1.087
1991-06-28,1.0749,1.0749,1.0749,1.0749
1991-07-01,1.0707,1.0707,1.0707,1.0707
1991-07-02,1.0625,1.0625,1.0625,1.0625
1991-07-03,1.0653,1.0653,1.0653,1.0653
1991-07-04,1.0628,1.0628,1.0628,1.0628
1991-07-05,1.0675,1.0675,1.0675,1.0675
1991-07-08,1.0769,1.0769,1.0769,1.0769
1991-07-09,1.0733,1.0733,1.0733,1.0733
1991-07-10,1.0752,1.0752,1.0752,1.0752
1991-07-11,1.0636,1.0636,1.0636,1.0636
1991-07-12,1.0899,1.0899,1.0899,1.0899
1991-07-15,1.0902,1.0902,1.0902,1.0902
1991-07-16,1.0837,1.0837,1.0837,1.0837
1991-07-17,1.0902,1.0902,1.0902,1.0902
1991-07-18,1.1012,1.1012,1.1012,1.1012
1991-07-19,1.1159,1.1159,1.1159,1.1159
1991-07-22,1.109,1.109,1.109,1.109
1991-07-23,1.1106,1.1106,1.1106,1.1106
1991-07-24,1.1235,1.1235,1.1235,1.1235
1991-07-25,1.111,1.111,1.111,1.111
1991-07-26,1.1217,1.1217,1.1217,1.1217
1991-07-29,1.1125,1.1125,1.1125,1.1125
1991-07-30,1.1137,1.1137,1.1137,1.1137
1991-07-31,1.1173,1.1173,1.1173,1.1173
1991-08-01,1.1094,1.1094,1.1094,1.1094
1991-08-02,1.1247,1.1247,1.1247,1.1247
1991-08-05,1.1339,1.1339,1.1339,1.1339
1991-08-06,1.1395,1.1395,1.1395,1.1395
1991-08-07,1.1416,1.1416,1.1416,1.1416
1991-08-08,1.1315,1.1315,1.1315,1.1315
1991-08-09,1.1288,1.1288,1.1288,1.1288
1991-08-12,1.1303,1.1303,1.1303,1.1303
1991-08-13,1.1264,1.1264,1.1264,1.1264
1991-08-14,1.124,1.124,1.124,1.124
1991-08-15,1.1252,1.1252,1.1252,1.1252
1991-08-16,1.1064,1.1064,1.1064,1.1064
1991-08-19,1.0742,1.0742,1.0742,1.0742
1991-08-20,1.0815,1.0815,1.0815,1.0815
1991-08-21,1.1122,1.1122,1.1122,1.1122
1991-08-22,1.1292,1.1292,1.1292,1.1292
1991-08-23,1.1125,1.1125,1.1125,1.1125
1991-08-26,1.1161,1.1161,1.1161,1.1161
1991-08-27,1.1154,1.1154,1.1154,1.1154
1991-08-28,1.1207,1.1207,1.1207,1.1207
1991-08-29,1.1171,1.1171,1.1171,1.1171
1991-08-30,1.1153,1.1153,1.1153,1.1153
1991-09-03,1.1211,1.1211,1.1211,1.1211
1991-09-04,1.1231,1.1231,1.1231,1.1231
1991-09-05,1.1212,1.1212,1.1212,1.1212
1991-09-06,1.1259,1.1259,1.1259,1.1259
1991-09-09,1.1504,1.1504,1.1504,1.1504
1991-09-10,1.1517,1.1517,1.1517,1.1517
1991-09-11,1.1492,1.1492,1.1492,1.1492
1991-09-12,1.1574,1.1574,1.1574,1.1574
1991-09-13,1.1579,1.1579,1.1579,1.1579
1991-09-16,1.1652,1.1652,1.1652,1.1652
1991-09-17,1.1674,1.1674,1.1674,1.1674
1991-09-18,1.1598,1.1598,1.1598,1.1598
1991-09-19,1.1546,1.1546,1.1546,1.1546
1991-09-20,1.1574,1.1574,1.1574,1.1574
1991-09-23,1.166,1.166,1.166,1.166
1991-09-24,1.1667,1.1667,1.1667,1.1667
1991-09-25,1.1596,1.1596,1.1596,1.1596
1991-09-26,1.1593,1.1593,1.1593,1.1593
1991-09-27,1.1636,1.1636,1.1636,1.1636
1991-09-30,1.1738,1.1738,1.1738,1.1738
1991-10-01,1.171,1.171,1.171,1.171
1991-10-02,1.1729,1.1729,1.1729,1.1729
1991-10-03,1.171,1.171,1.171,1.171
1991-10-04,1.1625,1.1625,1.1625,1.1625
1991-10-07,1.1616,1.1616,1.1616,1.1616
1991-10-08,1.1502,1.1502,1.1502,1.1502
1991-10-09,1.1526,1.1526,1.1526,1.1526
1991-10-10,1.1509,1.1509,1.1509,1.1509
1991-10-11,1.1519,1.1519,1.1519,1.1519
1991-10-15,1.1395,1.1395,1.1395,1.1395
1991-10-16,1.1461,1.1461,1.1461,1.1461
1991-10-17,1.1452,1.1452,1.1452,1.1452
1991-10-18,1.1546,1.1546,1.1546,1.1546
1991-10-21,1.1535,1.1535,1.1535,1.1535
1991-10-22,1.1502,1.1502,1.1502,1.1502
1991-10-23,1.1439,1.1439,1.1439,1.1439
1991-10-24,1.1485,1.1485,1.1485,1.1485
1991-10-25,1.1468,1.1468,1.1468,1.1468
1991-10-28,1.1416,1.1416,1.1416,1.1416
1991-10-29,1.1537,1.1537,1.1537,1.1537
1991-10-30,1.1685,1.1685,1.1685,1.1685
1991-10-31,1.1696,1.1696,1.1696,1.1696
1991-11-01,1.1737,1.1737,1.1737,1.1737
1991-11-04,1.1955,1.1955,1.1955,1.1955
1991-11-05,1.1881,1.1881,1.1881,1.1881
1991-11-06,1.1891,1.1891,1.1891,1.1891
1991-11-07,1.1967,1.1967,1.1967,1.1967
1991-11-08,1.1878,1.1878,1.1878,1.1878
1991-11-12,1.1923,1.1923,1.1923,1.1923
1991-11-13,1.1902,1.1902,1.1902,1.1902
1991-11-14,1.196,1.196,1.196,1.196
1991-11-15,1.191,1.191,1.191,1.191
1991-11-18,1.2136,1.2136,1.2136,1.2136
1991-11-19,1.2177,1.2177,1.2177,1.2177
1991-11-20,1.217,1.217,1.217,1.217
1991-11-21,1.2216,1.2216,1.2216,1.2216
1991-11-22,1.2297,1.2297,1.2297,1.2297
1991-11-25,1.2324,1.2324,1.2324,1.2324
1991-11-26,1.2338,1.2338,1.2338,1.2338
1991-11-27,1.2064,1.2064,1.2064,1.2064
1991-11-28,1.2061,1.2061,1.2061,1.2061
1991-11-29,1.1988,1.1988,1.1988,1.1988
1991-12-02,1.2124,1.2124,1.2124,1.2124
1991-12-03,1.209,1.209,1.209,1.209
1991-12-04,1.2083,1.2083,1.2083,1.2083
1991-12-05,1.2285,1.2285,1.2285,1.2285
1991-12-06,1.241,1.241,1.241,1.241
1991-12-09,1.2395,1.2395,1.2395,1.2395
1991-12-10,1.2364,1.2364,1.2364,1.2364
1991-12-11,1.2367,1.2367,1.2367,1.2367
1991-12-12,1.234,1.234,1.234,1.234
1991-12-13,1.2323,1.2323,1.2323,1.2323
1991-12-16,1.2359,1.2359,1.2359,1.2359
1991-12-17,1.2362,1.2362,1.2362,1.2362
1991-12-18,1.2399,1.2399,1.2399,1.2399
1991-12-19,1.2508,1.2508,1.2508,1.2508
1991-12-20,1.271,1.271,1.271,1.271
1991-12-23,1.2887,1.2887,1.2887,1.2887
1991-12-24,1.2799,1.2799,1.2799,1.2799
1991-12-26,1.291,1.291,1.291,1.291
1991-12-27,1.286,1.286,1.286,1.286
1991-12-30,1.2839,1.2839,1.2839,1.2839
1991-12-31,1.2835,1.2835,1.2835,1.2835
1992-01-02,1.2767,1.2767,1.2767,1.2767
1992-01-03,1.2615,1.2615,1.2615,1.2615
1992-01-06,1.2839,1.2839,1.2839,1.2839
1992-01-07,1.283,1.283,1.283,1.283
1992-01-08,1.2867,1.2867,1.2867,1.2867
1992-01-09,1.261,1.261,1.261,1.261
1992-01-10,1.2327,1.2327,1.2327,1.2327
1992-01-13,1.2402,1.2402,1.2402,1.2402
1992-01-14,1.2261,1.2261,1.2261,1.2261
1992-01-15,1.2026,1.2026,1.2026,1.2026
1992-01-16,1.2055,1.2055,1.2055,1.2055
1992-01-17,1.2139,1.2139,1.2139,1.2139
1992-01-20,1.2216,1.2216,1.2216,1.2216
1992-01-21,1.2311,1.2311,1.2311,1.2311
1992-01-22,1.2288,1.2288,1.2288,1.2288
1992-01-23,1.2226,1.2226,1.2226,1.2226
1992-01-24,1.2288,1.2288,1.2288,1.2288
1992-01-27,1.2061,1.2061,1.2061,1.2061
1992-01-28,1.2216,1.2216,1.2216,1.2216
1992-01-29,1.2261,1.2261,1.2261,1.2261
1992-01-30,1.2016,1.2016,1.2016,1.2016
1992-01-31,1.2136,1.2136,1.2136,1.2136
1992-02-03,1.2213,1.2213,1.2213,1.2213
1992-02-04,1.2247,1.2247,1.2247,1.2247
1992-02-05,1.2274,1.2274,1.2274,1.2274
1992-02-06,1.2347,1.2347,1.2347,1.2347
1992-02-07,1.2505,1.2505,1.2505,1.2505
1992-02-10,1.2413,1.2413,1.2413,1.2413
1992-02-11,1.2256,1.2256,1.2256,1.2256
1992-02-12,1.2148,1.2148,1.2148,1.2148
1992-02-13,1.2016,1.2016,1.2016,1.2016
1992-02-14,1.1976,1.1976,1.1976,1.1976
1992-02-17,1.2016,1.2016,1.2016,1.2016
1992-02-18,1.183,1.183,1.183,1.183
1992-02-19,1.1846,1.1846,1.1846,1.1846
1992-02-20,1.1841,1.1841,1.1841,1.1841
1992-02-21,1.1826,1.1826,1.1826,1.1826
1992-02-24,1.1834,1.1834,1.1834,1.1834
1992-02-25,1.1902,1.1902,1.1902,1.1902
1992-02-26,1.1794,1.1794,1.1794,1.1794
1992-02-27,1.1867,1.1867,1.1867,1.1867
1992-02-28,1.1915,1.1915,1.1915,1.1915
1992-03-02,1.1876,1.1876,1.1876,1.1876
1992-03-03,1.178,1.178,1.178,1.178
1992-03-04,1.1669,1.1669,1.1669,1.1669
1992-03-05,1.1671,1.1671,1.1671,1.1671
1992-03-06,1.1682,1.1682,1.1682,1.1682
1992-03-09,1.1725,1.1725,1.1725,1.1725
1992-03-10,1.1667,1.1667,1.1667,1.1667
1992-03-11,1.1721,1.1721,1.1721,1.1721
1992-03-12,1.1656,1.1656,1.1656,1.1656
1992-03-13,1.171,1.171,1.171,1.171
1992-03-16,1.171,1.171,1.171,1.171
1992-03-17,1.1805,1.1805,1.1805,1.1805
1992-03-18,1.1826,1.1826,1.1826,1.1826
1992-03-19,1.1681,1.1681,1.1681,1.1681
1992-03-20,1.164,1.164,1.164,1.164
1992-03-23,1.1678,1.1678,1.1678,1.1678
1992-03-24,1.1719,1.1719,1.1719,1.1719
1992-03-25,1.1809,1.1809,1.1809,1.1809
1992-03-26,1.1734,1.1734,1.1734,1.1734
1992-03-27,1.1855,1.1855,1.1855,1.1855
1992-03-30,1.1826,1.1826,1.1826,1.1826
1992-03-31,1.1848,1.1848,1.1848,1.1848
1992-04-01,1.182,1.182,1.182,1.182
1992-04-02,1.1855,1.1855,1.1855,1.1855
1992-04-03,1.1996,1.1996,1.1996,1.1996
1992-04-06,1.2026,1.2026,1.2026,1.2026
1992-04-07,1.2,1.2,1.2,1.2
1992-04-08,1.1998,1.1998,1.1998,1.1998
1992-04-09,1.2031,1.2031,1.2031,1.2031
1992-04-10,1.1918,1.1918,1.1918,1.1918
1992-04-13,1.1787,1.1787,1.1787,1.1787
1992-04-14,1.186,1.186,1.186,1.186
1992-04-15,1.1734,1.1734,1.1734,1.1734
1992-04-16,1.171,1.171,1.171,1.171
1992-04-17,1.1685,1.1685,1.1685,1.1685
1992-04-20,1.1652,1.1652,1.1652,1.1652
1992-04-21,1.1681,1.1681,1.1681,1.1681
1992-04-22,1.1727,1.1727,1.1727,1.1727
1992-04-23,1.1744,1.1744,1.1744,1.1744
1992-04-24,1.1812,1.1812,1.1812,1.1812
1992-04-27,1.1809,1.1809,1.1809,1.1809
1992-04-28,1.1781,1.1781,1.1781,1.1781
1992-04-29,1.1777,1.1777,1.1777,1.1777
1992-04-30,1.1798,1.1798,1.1798,1.1798
1992-05-01,1.1881,1.1881,1.1881,1.1881
1992-05-04,1.1869,1.1869,1.1869,1.1869
1992-05-05,1.1892,1.1892,1.1892,1.1892
1992-05-06,1.1956,1.1956,1.1956,1.1956
1992-05-07,1.1923,1.1923,1.1923,1.1923
1992-05-08,1.1841,1.1841,1.1841,1.1841
1992-05-11,1.1888,1.1888,1.1888,1.1888
1992-05-12,1.2019,1.2019,1.2019,1.2019
1992-05-13,1.2024,1.2024,1.2024,1.2024
1992-05-14,1.2099,1.2099,1.2099,1.2099
1992-05-15,1.208,1.208,1.208,1.208
1992-05-18,1.2228,1.2228,1.2228,1.2228
1992-05-19,1.2262,1.2262,1.2262,1.2262
1992-05-20,1.2174,1.2174,1.2174,1.2174
1992-05-21,1.2088,1.2088,1.2088,1.2088
1992-05-22,1.2048,1.2048,1.2048,1.2048
1992-05-25,1.2079,1.2079,1.2079,1.2079
1992-05-26,1.2126,1.2126,1.2126,1.2126
1992-05-27,1.1935,1.1935,1.1935,1.1935
1992-05-28,1.199,1.199,1.199,1.199
1992-05-29,1.2136,1.2136,1.2136,1.2136
1992-06-01,1.2112,1.2112,1.2112,1.2112
1992-06-02,1.214,1.214,1.214,1.214
1992-06-03,1.2162,1.2162,1.2162,1.2162
1992-06-04,1.2192,1.2192,1.2192,1.2192
1992-06-05,1.2288,1.2288,1.2288,1.2288
1992-06-08,1.227,1.227,1.227,1.227
1992-06-09,1.2261,1.2261,1.2261,1.2261
1992-06-10,1.2243,1.2243,1.2243,1.2243
1992-06-11,1.2355,1.2355,1.2355,1.2355
1992-06-12,1.2366,1.2366,1.2366,1.2366
1992-06-15,1.2408,1.2408,1.2408,1.2408
1992-06-16,1.2446,1.2446,1.2446,1.2446
1992-06-17,1.2364,1.2364,1.2364,1.2364
1992-06-18,1.2466,1.2466,1.2466,1.2466
1992-06-19,1.2418,1.2418,1.2418,1.2418
1992-06-22,1.2453,1.2453,1.2453,1.2453
1992-06-23,1.2464,1.2464,1.2464,1.2464
1992-06-24,1.2564,1.2564,1.2564,1.2564
1992-06-25,1.2647,1.2647,1.2647,1.2647
1992-06-26,1.2676,1.2676,1.2676,1.2676
1992-06-29,1.2855,1.2855,1.2855,1.2855
1992-06-30,1.2801,1.2801,1.2801,1.2801
1992-07-01,1.2852,1.2852,1.2852,1.2852
1992-07-02,1.2885,1.2885,1.2885,1.2885
1992-07-03,1.286,1.286,1.286,1.286
1992-07-06,1.2893,1.2893,1.2893,1.2893
1992-07-07,1.3011,1.3011,1.3011,1.3011
1992-07-08,1.3041,1.3041,1.3041,1.3041
1992-07-09,1.2849,1.2849,1.2849,1.2849
1992-07-10,1.3038,1.3038,1.3038,1.3038
1992-07-13,1.3203,1.3203,1.3203,1.3203
1992-07-14,1.3087,1.3087,1.3087,1.3087
1992-07-15,1.3198,1.3198,1.3198,1.3198
1992-07-16,1.3231,1.3231,1.3231,1.3231
1992-07-17,1.3349,1.3349,1.3349,1.3349
1992-07-20,1.3163,1.3163,1.3163,1.3163
1992-07-21,1.3096,1.3096,1.3096,1.3096
1992-07-22,1.3101,1.3101,1.3101,1.3101
1992-07-23,1.3146,1.3146,1.3146,1.3146
1992-07-24,1.3006,1.3006,1.3006,1.3006
1992-07-27,1.3156,1.3156,1.3156,1.3156
1992-07-28,1.3235,1.3235,1.3235,1.3235
1992-07-29,1.3146,1.3146,1.3146,1.3146
1992-07-30,1.3172,1.3172,1.3172,1.3172
1992-07-31,1.3177,1.3177,1.3177,1.3177
1992-08-03,1.3198,1.3198,1.3198,1.3198
1992-08-04,1.3222,1.3222,1.3222,1.3222
1992-08-05,1.3203,1.3203,1.3203,1.3203
1992-08-06,1.3165,1.3165,1.3165,1.3165
1992-08-07,1.3312,1.3312,1.3312,1.3312
1992-08-10,1.3293,1.3293,1.3293,1.3293
1992-08-11,1.3257,1.3257,1.3257,1.3257
1992-08-12,1.3321,1.3321,1.3321,1.3321
1992-08-13,1.3371,1.3371,1.3371,1.3371
1992-08-14,1.328,1.328,1.328,1.328
1992-08-17,1.333,1.333,1.333,1.333
1992-08-18,1.3374,1.3374,1.3374,1.3374
1992-08-19,1.3426,1.3426,1.3426,1.3426
1992-08-20,1.3464,1.3464,1.3464,1.3464
1992-08-21,1.3556,1.3556,1.3556,1.3556
1992-08-24,1.39,1.39,1.39,1.39
1992-08-25,1.392,1.392,1.392,1.392
1992-08-26,1.3866,1.3866,1.3866,1.3866
1992-08-27,1.3845,1.3845,1.3845,1.3845
1992-08-28,1.386,1.386,1.386,1.386
1992-08-31,1.3916,1.3916,1.3916,1.3916
1992-09-01,1.4,1.4,1.4,1.4
1992-09-02,1.4025,1.4025,1.4025,1.4025
1992-09-03,1.3822,1.3822,1.3822,1.3822
1992-09-04,1.3904,1.3904,1.3904,1.3904
1992-09-08,1.4019,1.4019,1.4019,1.4019
1992-09-09,1.3822,1.3822,1.3822,1.3822
1992-09-10,1.3822,1.3822,1.3822,1.3822
1992-09-11,1.3455,1.3455,1.3455,1.3455
1992-09-14,1.3123,1.3123,1.3123,1.3123
1992-09-15,1.3115,1.3115,1.3115,1.3115
1992-09-16,1.2858,1.2858,1.2858,1.2858
