Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
1990-05-25,1.6525,1.6525,1.6525,1.6525
1990-05-29,1.6442,1.6442,1.6442,1.6442
1990-05-30,1.6477,1.6477,1.6477,1.6477
1990-05-31,1.645,1.645,1.645,1.645
1990-06-01,1.6536,1.6536,1.6536,1.6536
1990-06-04,1.6596,1.6596,1.6596,1.6596
1990-06-05,1.6541,1.6541,1.6541,1.6541
1990-06-06,1.6508,1.6508,1.6508,1.6508
1990-06-07,1.6585,1.6585,1.6585,1.6585
1990-06-08,1.6641,1.6641,1.6641,1.6641
1990-06-11,1.6606,1.6606,1.6606,1.6606
1990-06-12,1.6557,1.6557,1.6557,1.6557
1990-06-13,1.6509,1.6509,1.6509,1.6509
1990-06-14,1.6516,1.6516,1.6516,1.6516
1990-06-15,1.6532,1.6532,1.6532,1.6532
1990-06-18,1.647,1.647,1.647,1.647
1990-06-19,1.645,1.645,1.645,1.645
1990-06-20,1.6435,1.6435,1.6435,1.6435
1990-06-21,1.6428,1.6428,1.6428,1.6428
1990-06-22,1.6409,1.6409,1.6409,1.6409
1990-06-25,1.6396,1.6396,1.6396,1.6396
1990-06-26,1.6403,1.6403,1.6403,1.6403
1990-06-27,1.6506,1.6506,1.6506,1.6506
1990-06-28,1.6522,1.6522,1.6522,1.6522
1990-06-29,1.6573,1.6573,1.6573,1.6573
1990-07-02,1.652,1.652,1.652,1.652
1990-07-03,1.6465,1.6465,1.6465,1.6465
1990-07-05,1.6551,1.6551,1.6551,1.6551
1990-07-06,1.6525,1.6525,1.6525,1.6525
1990-07-09,1.6504,1.6504,1.6504,1.6504
1990-07-10,1.6541,1.6541,1.6541,1.6541
1990-07-11,1.658,1.658,1.658,1.658
1990-07-12,1.653,1.653,1.653,1.653
1990-07-13,1.6534,1.6534,1.6534,1.6534
1990-07-16,1.6708,1.6708,1.6708,1.6708
1990-07-17,1.6671,1.6671,1.6671,1.6671
1990-07-18,1.6715,1.6715,1.6715,1.6715
1990-07-19,1.6725,1.6725,1.6725,1.6725
1990-07-20,1.6722,1.6722,1.6722,1.6722
1990-07-23,1.6633,1.6633,1.6633,1.6633
1990-07-24,1.6567,1.6567,1.6567,1.6567
1990-07-25,1.6551,1.6551,1.6551,1.6551
1990-07-26,1.6563,1.6563,1.6563,1.6563
1990-07-27,1.6522,1.6522,1.6522,1.6522
1990-07-30,1.6545,1.6545,1.6545,1.6545
1990-07-31,1.6557,1.6557,1.6557,1.6557
1990-08-01,1.6599,1.6599,1.6599,1.6599
1990-08-02,1.6585,1.6585,1.6585,1.6585
1990-08-03,1.6545,1.6545,1.6545,1.6545
1990-08-06,1.6476,1.6476,1.6476,1.6476
1990-08-07,1.6421,1.6421,1.6421,1.6421
1990-08-08,1.6438,1.6438,1.6438,1.6438
1990-08-09,1.6396,1.6396,1.6396,1.6396
1990-08-10,1.6425,1.6425,1.6425,1.6425
1990-08-13,1.628,1.628,1.628,1.628
1990-08-14,1.6226,1.6226,1.6226,1.6226
1990-08-15,1.6132,1.6132,1.6132,1.6132
1990-08-16,1.625,1.625,1.625,1.625
1990-08-17,1.6115,1.6115,1.6115,1.6115
1990-08-20,1.6172,1.6172,1.6172,1.6172
1990-08-21,1.6135,1.6135,1.6135,1.6135
1990-08-22,1.5985,1.5985,1.5985,1.5985
1990-08-23,1.5877,1.5877,1.5877,1.5877
1990-08-24,1.5884,1.5884,1.5884,1.5884
1990-08-27,1.6028,1.6028,1.6028,1.6028
1990-08-28,1.6098,1.6098,1.6098,1.6098
1990-08-29,1.6091,1.6091,1.6091,1.6091
1990-08-30,1.6139,1.6139,1.6139,1.6139
1990-08-31,1.6192,1.6192,1.6192,1.6192
1990-09-04,1.6222,1.6222,1.6222,1.6222
1990-09-05,1.6183,1.6183,1.6183,1.6183
1990-09-06,1.6259,1.6259,1.6259,1.6259
1990-09-07,1.6241,1.6241,1.6241,1.6241
1990-09-10,1.6261,1.6261,1.6261,1.6261
1990-09-11,1.6299,1.6299,1.6299,1.6299
1990-09-12,1.6254,1.6254,1.6254,1.6254
1990-09-13,1.6269,1.6269,1.6269,1.6269
1990-09-14,1.6115,1.6115,1.6115,1.6115
1990-09-17,1.6111,1.6111,1.6111,1.6111
1990-09-18,1.6156,1.6156,1.6156,1.6156
1990-09-19,1.6235,1.6235,1.6235,1.6235
1990-09-20,1.6294,1.6294,1.6294,1.6294
1990-09-21,1.6342,1.6342,1.6342,1.6342
1990-09-24,1.6255,1.6255,1.6255,1.6255
1990-09-25,1.6236,1.6236,1.6236,1.6236
1990-09-26,1.6266,1.6266,1.6266,1.6266
1990-09-27,1.6242,1.6242,1.6242,1.6242
1990-09-28,1.6178,1.6178,1.6178,1.6178
1990-10-01,1.6208,1.6208,1.6208,1.6208
1990-10-02,1.6204,1.6204,1.6204,1.6204
1990-10-03,1.6223,1.6223,1.6223,1.6223
1990-10-04,1.6234,1.6234,1.6234,1.6234
1990-10-05,1.6273,1.6273,1.6273,1.6273
1990-10-09,1.6326,1.6326,1.6326,1.6326
1990-10-10,1.6306,1.6306,1.6306,1.6306
1990-10-11,1.6433,1.6433,1.6433,1.6433
1990-10-12,1.6429,1.6429,1.6429,1.6429
1990-10-15,1.65,1.65,1.65,1.65
1990-10-16,1.6454,1.6454,1.6454,1.6454
1990-10-17,1.6443,1.6443,1.6443,1.6443
1990-10-18,1.6445,1.6445,1.6445,1.6445
1990-10-19,1.6474,1.6474,1.6474,1.6474
1990-10-22,1.6479,1.6479,1.6479,1.6479
1990-10-23,1.6471,1.6471,1.6471,1.6471
1990-10-24,1.6425,1.6425,1.6425,1.6425
1990-10-25,1.6457,1.6457,1.6457,1.6457
1990-10-26,1.6472,1.6472,1.6472,1.6472
1990-10-29,1.6547,1.6547,1.6547,1.6547
1990-10-30,1.6558,1.6558,1.6558,1.6558
1990-10-31,1.6559,1.6559,1.6559,1.6559
1990-11-01,1.6505,1.6505,1.6505,1.6505
1990-11-02,1.6496,1.6496,1.6496,1.6496
1990-11-05,1.64,1.64,1.64,1.64
1990-11-06,1.6396,1.6396,1.6396,1.6396
1990-11-07,1.6375,1.6375,1.6375,1.6375
1990-11-08,1.6359,1.6359,1.6359,1.6359
1990-11-09,1.6383,1.6383,1.6383,1.6383
1990-11-13,1.6522,1.6522,1.6522,1.6522
1990-11-14,1.6516,1.6516,1.6516,1.6516
1990-11-15,1.6529,1.6529,1.6529,1.6529
1990-11-16,1.6494,1.6494,1.6494,1.6494
1990-11-19,1.647,1.647,1.647,1.647
1990-11-20,1.6468,1.6468,1.6468,1.6468
1990-11-21,1.6471,1.6471,1.6471,1.6471
1990-11-23,1.6514,1.6514,1.6514,1.6514
1990-11-26,1.6569,1.6569,1.6569,1.6569
1990-11-27,1.6604,1.6604,1.6604,1.6604
1990-11-28,1.6663,1.6663,1.6663,1.6663
1990-11-29,1.6638,1.6638,1.6638,1.6638
1990-11-30,1.6595,1.6595,1.6595,1.6595
1990-12-03,1.6647,1.6647,1.6647,1.6647
1990-12-04,1.6663,1.6663,1.6663,1.6663
1990-12-05,1.6659,1.6659,1.6659,1.6659
1990-12-06,1.6657,1.6657,1.6657,1.6657
1990-12-07,1.6658,1.6658,1.6658,1.6658
1990-12-10,1.671,1.671,1.671,1.671
1990-12-11,1.6695,1.6695,1.6695,1.6695
1990-12-12,1.6682,1.6682,1.6682,1.6682
1990-12-13,1.6665,1.6665,1.6665,1.6665
1990-12-14,1.6733,1.6733,1.6733,1.6733
1990-12-17,1.6724,1.6724,1.6724,1.6724
1990-12-18,1.6695,1.6695,1.6695,1.6695
1990-12-19,1.6752,1.6752,1.6752,1.6752
1990-12-20,1.6743,1.6743,1.6743,1.6743
1990-12-21,1.6723,1.6723,1.6723,1.6723
1990-12-24,1.6606,1.6606,1.6606,1.6606
1990-12-26,1.6636,1.6636,1.6636,1.6636
1990-12-27,1.6648,1.6648,1.6648,1.6648
1990-12-28,1.6669,1.6669,1.6669,1.6669
1990-12-31,1.6636,1.6636,1.6636,1.6636
1991-01-02,1.6517,1.6517,1.6517,1.6517
1991-01-03,1.6543,1.6543,1.6543,1.6543
1991-01-04,1.6516,1.6516,1.6516,1.6516
1991-01-07,1.6419,1.6419,1.6419,1.6419
1991-01-08,1.6395,1.6395,1.6395,1.6395
1991-01-09,1.6401,1.6401,1.6401,1.6401
1991-01-10,1.6397,1.6397,1.6397,1.6397
1991-01-11,1.6286,1.6286,1.6286,1.6286
1991-01-14,1.6199,1.6199,1.6199,1.6199
1991-01-15,1.6267,1.6267,1.6267,1.6267
1991-01-16,1.6291,1.6291,1.6291,1.6291
1991-01-17,1.6391,1.6391,1.6391,1.6391
1991-01-18,1.6366,1.6366,1.6366,1.6366
1991-01-21,1.6314,1.6314,1.6314,1.6314
1991-01-22,1.6421,1.6421,1.6421,1.6421
1991-01-23,1.6402,1.6402,1.6402,1.6402
1991-01-24,1.6509,1.6509,1.6509,1.6509
1991-01-25,1.649,1.649,1.649,1.649
1991-01-28,1.6547,1.6547,1.6547,1.6547
1991-01-29,1.6518,1.6518,1.6518,1.6518
1991-01-30,1.6549,1.6549,1.6549,1.6549
1991-01-31,1.6587,1.6587,1.6587,1.6587
1991-02-01,1.663,1.663,1.663,1.663
1991-02-04,1.6653,1.6653,1.6653,1.6653
1991-02-05,1.666,1.666,1.666,1.666
1991-02-06,1.6597,1.6597,1.6597,1.6597
1991-02-07,1.6627,1.6627,1.6627,1.6627
1991-02-08,1.6651,1.6651,1.6651,1.6651
1991-02-11,1.6675,1.6675,1.6675,1.6675
1991-02-12,1.6698,1.6698,1.6698,1.6698
1991-02-13,1.6731,1.6731,1.6731,1.6731
1991-02-14,1.6715,1.6715,1.6715,1.6715
1991-02-15,1.6739,1.6739,1.6739,1.6739
1991-02-18,1.6725,1.6725,1.6725,1.6725
1991-02-19,1.671,1.671,1.671,1.671
1991-02-20,1.6667,1.6667,1.6667,1.6667
1991-02-21,1.6664,1.6664,1.6664,1.6664
1991-02-22,1.6706,1.6706,1.6706,1.6706
1991-02-25,1.6697,1.6697,1.6697,1.6697
1991-02-26,1.6747,1.6747,1.6747,1.6747
1991-02-27,1.6869,1.6869,1.6869,1.6869
1991-02-28,1.695,1.695,1.695,1.695
1991-03-01,1.6896,1.6896,1.6896,1.6896
1991-03-04,1.7001,1.7001,1.7001,1.7001
1991-03-05,1.6971,1.6971,1.6971,1.6971
1991-03-06,1.7001,1.7001,1.7001,1.7001
1991-03-07,1.7013,1.7013,1.7013,1.7013
1991-03-08,1.7021,1.7021,1.7021,1.7021
1991-03-11,1.6921,1.6921,1.6921,1.6921
1991-03-12,1.6896,1.6896,1.6896,1.6896
1991-03-13,1.6923,1.6923,1.6923,1.6923
1991-03-14,1.69,1.69,1.69,1.69
1991-03-15,1.6923,1.6923,1.6923,1.6923
1991-03-18,1.6862,1.6862,1.6862,1.6862
1991-03-19,1.6846,1.6846,1.6846,1.6846
1991-03-20,1.6805,1.6805,1.6805,1.6805
1991-03-21,1.681,1.681,1.681,1.681
1991-03-22,1.671,1.671,1.671,1.671
1991-03-25,1.6664,1.6664,1.6664,1.6664
1991-03-26,1.6564,1.6564,1.6564,1.6564
1991-03-27,1.6594,1.6594,1.6594,1.6594
1991-03-28,1.6643,1.6643,1.6643,1.6643
1991-03-29,1.66,1.66,1.66,1.66
1991-04-01,1.6651,1.6651,1.6651,1.6651
1991-04-02,1.6548,1.6548,1.6548,1.6548
1991-04-03,1.6544,1.6544,1.6544,1.6544
1991-04-04,1.6401,1.6401,1.6401,1.6401
1991-04-05,1.6452,1.6452,1.6452,1.6452
1991-04-08,1.6547,1.6547,1.6547,1.6547
1991-04-09,1.6542,1.6542,1.6542,1.6542
1991-04-10,1.6539,1.6539,1.6539,1.6539
1991-04-11,1.6486,1.6486,1.6486,1.6486
1991-04-12,1.654,1.654,1.654,1.654
1991-04-15,1.6569,1.6569,1.6569,1.6569
1991-04-16,1.6603,1.6603,1.6603,1.6603
1991-04-17,1.6638,1.6638,1.6638,1.6638
1991-04-18,1.6665,1.6665,1.6665,1.6665
1991-04-19,1.6519,1.6519,1.6519,1.6519
1991-04-22,1.634,1.634,1.634,1.634
1991-04-23,1.6341,1.6341,1.6341,1.6341
1991-04-24,1.6362,1.6362,1.6362,1.6362
1991-04-25,1.6365,1.6365,1.6365,1.6365
1991-04-26,1.6438,1.6438,1.6438,1.6438
1991-04-29,1.6364,1.6364,1.6364,1.6364
1991-04-30,1.6446,1.6446,1.6446,1.6446
1991-05-01,1.6516,1.6516,1.6516,1.6516
1991-05-02,1.6504,1.6504,1.6504,1.6504
1991-05-03,1.6452,1.6452,1.6452,1.6452
1991-05-06,1.6493,1.6493,1.6493,1.6493
1991-05-07,1.6537,1.6537,1.6537,1.6537
1991-05-08,1.6493,1.6493,1.6493,1.6493
1991-05-09,1.648,1.648,1.648,1.648
1991-05-10,1.6472,1.6472,1.6472,1.6472
1991-05-13,1.6429,1.6429,1.6429,1.6429
1991-05-14,1.6384,1.6384,1.6384,1.6384
1991-05-15,1.6522,1.6522,1.6522,1.6522
1991-05-16,1.6559,1.6559,1.6559,1.6559
1991-05-17,1.6493,1.6493,1.6493,1.6493
1991-05-20,1.6468,1.6468,1.6468,1.6468
1991-05-21,1.6485,1.6485,1.6485,1.6485
1991-05-22,1.6533,1.6533,1.6533,1.6533
1991-05-23,1.6561,1.6561,1.6561,1.6561
1991-05-24,1.6608,1.6608,1.6608,1.6608
1991-05-27,1.663,1.663,1.663,1.663
1991-05-28,1.6598,1.6598,1.6598,1.6598
1991-05-29,1.665,1.665,1.665,1.665
1991-05-30,1.6622,1.6622,1.6622,1.6622
1991-05-31,1.6601,1.6601,1.6601,1.6601
1991-06-03,1.6632,1.6632,1.6632,1.6632
1991-06-04,1.6648,1.6648,1.6648,1.6648
1991-06-05,1.6685,1.6685,1.6685,1.6685
1991-06-06,1.6716,1.6716,1.6716,1.6716
1991-06-07,1.672,1.672,1.672,1.672
1991-06-10,1.6656,1.6656,1.6656,1.6656
1991-06-11,1.666,1.666,1.666,1.666
1991-06-12,1.6677,1.6677,1.6677,1.6677
1991-06-13,1.6677,1.6677,1.6677,1.6677
1991-06-14,1.6717,1.6717,1.6717,1.6717
1991-06-17,1.6762,1.6762,1.6762,1.6762
1991-06-18,1.6796,1.6796,1.6796,1.6796
1991-06-19,1.6756,1.6756,1.6756,1.6756
1991-06-20,1.6735,1.6735,1.6735,1.6735
1991-06-21,1.676,1.676,1.676,1.676
1991-06-24,1.6741,1.6741,1.6741,1.6741
1991-06-25,1.6827,1.6827,1.6827,1.6827
1991-06-26,1.6869,1.6869,1.6869,1.6869
1991-06-27,1.6836,1.6836,1.6836,1.6836
1991-06-28,1.6747,1.6747,1.6747,1.6747
1991-07-01,1.6756,1.6756,1.6756,1.6756
1991-07-02,1.6787,1.6787,1.6787,1.6787
1991-07-03,1.6858,1.6858,1.6858,1.6858
1991-07-04,1.6824,1.6824,1.6824,1.6824
1991-07-05,1.6818,1.6818,1.6818,1.6818
1991-07-08,1.6826,1.6826,1.6826,1.6826
1991-07-09,1.6883,1.6883,1.6883,1.6883
1991-07-10,1.6901,1.6901,1.6901,1.6901
1991-07-11,1.6895,1.6895,1.6895,1.6895
1991-07-12,1.6882,1.6882,1.6882,1.6882
1991-07-15,1.687,1.687,1.687,1.687
1991-07-16,1.6921,1.6921,1.6921,1.6921
1991-07-17,1.6936,1.6936,1.6936,1.6936
1991-07-18,1.6909,1.6909,1.6909,1.6909
1991-07-19,1.6884,1.6884,1.6884,1.6884
1991-07-22,1.6875,1.6875,1.6875,1.6875
1991-07-23,1.6948,1.6948,1.6948,1.6948
1991-07-24,1.6976,1.6976,1.6976,1.6976
1991-07-25,1.6999,1.6999,1.6999,1.6999
1991-07-26,1.7005,1.7005,1.7005,1.7005
1991-07-29,1.7054,1.7054,1.7054,1.7054
1991-07-30,1.7022,1.7022,1.7022,1.7022
1991-07-31,1.7044,1.7044,1.7044,1.7044
1991-08-01,1.7028,1.7028,1.7028,1.7028
1991-08-02,1.696,1.696,1.696,1.696
1991-08-05,1.6997,1.6997,1.6997,1.6997
1991-08-06,1.7028,1.7028,1.7028,1.7028
1991-08-07,1.7055,1.7055,1.7055,1.7055
1991-08-08,1.7086,1.7086,1.7086,1.7086
1991-08-09,1.7084,1.7084,1.7084,1.7084
1991-08-12,1.7068,1.7068,1.7068,1.7068
1991-08-13,1.7058,1.7058,1.7058,1.7058
1991-08-14,1.7079,1.7079,1.7079,1.7079
1991-08-15,1.7137,1.7137,1.7137,1.7137
1991-08-16,1.7056,1.7056,1.7056,1.7056
1991-08-19,1.6667,1.6667,1.6667,1.6667
1991-08-20,1.6726,1.6726,1.6726,1.6726
1991-08-21,1.695,1.695,1.695,1.695
1991-08-22,1.6993,1.6993,1.6993,1.6993
1991-08-23,1.7043,1.7043,1.7043,1.7043
1991-08-26,1.7036,1.7036,1.7036,1.7036
1991-08-27,1.6983,1.6983,1.6983,1.6983
1991-08-28,1.7001,1.7001,1.7001,1.7001
1991-08-29,1.704,1.704,1.704,1.704
1991-08-30,1.7042,1.7042,1.7042,1.7042
1991-09-03,1.7113,1.7113,1.7113,1.7113
1991-09-04,1.7115,1.7115,1.7115,1.7115
1991-09-05,1.7127,1.7127,1.7127,1.7127
1991-09-06,1.7153,1.7153,1.7153,1.7153
1991-09-09,1.713,1.713,1.713,1.713
1991-09-10,1.7039,1.7039,1.7039,1.7039
1991-09-11,1.7078,1.7078,1.7078,1.7078
1991-09-12,1.7089,1.7089,1.7089,1.7089
1991-09-13,1.7091,1.7091,1.7091,1.7091
1991-09-16,1.7047,1.7047,1.7047,1.7047
1991-09-17,1.7025,1.7025,1.7025,1.7025
1991-09-18,1.702,1.702,1.702,1.702
1991-09-19,1.7052,1.7052,1.7052,1.7052
1991-09-20,1.7025,1.7025,1.7025,1.7025
1991-09-23,1.7011,1.7011,1.7011,1.7011
1991-09-24,1.6971,1.6971,1.6971,1.6971
1991-09-25,1.6987,1.6987,1.6987,1.6987
1991-09-26,1.699,1.699,1.699,1.699
1991-09-27,1.697,1.697,1.697,1.697
1991-09-30,1.7004,1.7004,1.7004,1.7004
1991-10-01,1.7009,1.7009,1.7009,1.7009
1991-10-02,1.7043,1.7043,1.7043,1.7043
1991-10-03,1.7061,1.7061,1.7061,1.7061
1991-10-04,1.7054,1.7054,1.7054,1.7054
1991-10-07,1.71,1.71,1.71,1.71
1991-10-08,1.7086,1.7086,1.7086,1.7086
1991-10-09,1.7054,1.7054,1.7054,1.7054
1991-10-10,1.7055,1.7055,1.7055,1.7055
1991-10-11,1.7084,1.7084,1.7084,1.7084
1991-10-15,1.7018,1.7018,1.7018,1.7018
1991-10-16,1.7049,1.7049,1.7049,1.7049
1991-10-17,1.7048,1.7048,1.7048,1.7048
1991-10-18,1.7047,1.7047,1.7047,1.7047
1991-10-21,1.7071,1.7071,1.7071,1.7071
1991-10-22,1.7024,1.7024,1.7024,1.7024
1991-10-23,1.7045,1.7045,1.7045,1.7045
1991-10-24,1.7084,1.7084,1.7084,1.7084
1991-10-25,1.707,1.707,1.707,1.707
1991-10-28,1.7096,1.7096,1.7096,1.7096
1991-10-29,1.7051,1.7051,1.7051,1.7051
1991-10-30,1.7076,1.7076,1.7076,1.7076
1991-10-31,1.7133,1.7133,1.7133,1.7133
1991-11-01,1.7142,1.7142,1.7142,1.7142
1991-11-04,1.7156,1.7156,1.7156,1.7156
1991-11-05,1.7203,1.7203,1.7203,1.7203
1991-11-06,1.7235,1.7235,1.7235,1.7235
1991-11-07,1.7228,1.7228,1.7228,1.7228
1991-11-08,1.7234,1.7234,1.7234,1.7234
1991-11-12,1.7301,1.7301,1.7301,1.7301
1991-11-13,1.7289,1.7289,1.7289,1.7289
1991-11-14,1.7302,1.7302,1.7302,1.7302
1991-11-15,1.7294,1.7294,1.7294,1.7294
1991-11-18,1.7318,1.7318,1.7318,1.7318
1991-11-19,1.7292,1.7292,1.7292,1.7292
1991-11-20,1.7312,1.7312,1.7312,1.7312
1991-11-21,1.733,1.733,1.733,1.733
1991-11-22,1.7357,1.7357,1.7357,1.7357
1991-11-25,1.7359,1.7359,1.7359,1.7359
1991-11-26,1.7286,1.7286,1.7286,1.7286
1991-11-27,1.7222,1.7222,1.7222,1.7222
1991-11-28,1.724,1.724,1.724,1.724
1991-11-29,1.7208,1.7208,1.7208,1.7208
1991-12-02,1.7253,1.7253,1.7253,1.7253
1991-12-03,1.7259,1.7259,1.7259,1.7259
1991-12-04,1.7261,1.7261,1.7261,1.7261
1991-12-05,1.7284,1.7284,1.7284,1.7284
1991-12-06,1.7236,1.7236,1.7236,1.7236
1991-12-09,1.726,1.726,1.726,1.726
1991-12-10,1.7254,1.7254,1.7254,1.7254
1991-12-11,1.7222,1.7222,1.7222,1.7222
1991-12-12,1.7231,1.7231,1.7231,1.7231
1991-12-13,1.7234,1.7234,1.7234,1.7234
1991-12-16,1.7249,1.7249,1.7249,1.7249
1991-12-17,1.7233,1.7233,1.7233,1.7233
1991-12-18,1.7283,1.7283,1.7283,1.7283
1991-12-19,1.7298,1.7298,1.7298,1.7298
1991-12-20,1.7311,1.7311,1.7311,1.7311
1991-12-23,1.7332,1.7332,1.7332,1.7332
1991-12-24,1.7351,1.7351,1.7351,1.7351
1991-12-26,1.7359,1.7359,1.7359,1.7359
1991-12-27,1.7368,1.7368,1.7368,1.7368
1991-12-30,1.7396,1.7396,1.7396,1.7396
1991-12-31,1.7462,1.7462,1.7462,1.7462
1992-01-02,1.7419,1.7419,1.7419,1.7419
1992-01-03,1.7363,1.7363,1.7363,1.7363
1992-01-06,1.7313,1.7313,1.7313,1.7313
1992-01-07,1.7322,1.7322,1.7322,1.7322
1992-01-08,1.7382,1.7382,1.7382,1.7382
1992-01-09,1.7416,1.7416,1.7416,1.7416
1992-01-10,1.7357,1.7357,1.7357,1.7357
1992-01-13,1.7351,1.7351,1.7351,1.7351
1992-01-14,1.7306,1.7306,1.7306,1.7306
1992-01-15,1.7348,1.7348,1.7348,1.7348
1992-01-16,1.7324,1.7324,1.7324,1.7324
1992-01-17,1.7261,1.7261,1.7261,1.7261
1992-01-20,1.7267,1.7267,1.7267,1.7267
1992-01-21,1.7278,1.7278,1.7278,1.7278
1992-01-22,1.7263,1.7263,1.7263,1.7263
1992-01-23,1.7318,1.7318,1.7318,1.7318
1992-01-24,1.7295,1.7295,1.7295,1.7295
1992-01-27,1.7331,1.7331,1.7331,1.7331
1992-01-28,1.7347,1.7347,1.7347,1.7347
1992-01-29,1.7374,1.7374,1.7374,1.7374
1992-01-30,1.7305,1.7305,1.7305,1.7305
1992-01-31,1.733,1.733,1.733,1.733
1992-02-03,1.7379,1.7379,1.7379,1.7379
1992-02-04,1.7405,1.7405,1.7405,1.7405
1992-02-05,1.7379,1.7379,1.7379,1.7379
1992-02-06,1.7397,1.7397,1.7397,1.7397
1992-02-07,1.7377,1.7377,1.7377,1.7377
1992-02-10,1.7421,1.7421,1.7421,1.7421
1992-02-11,1.7454,1.7454,1.7454,1.7454
1992-02-12,1.7474,1.7474,1.7474,1.7474
1992-02-13,1.7526,1.7526,1.7526,1.7526
1992-02-14,1.7569,1.7569,1.7569,1.7569
1992-02-17,1.7579,1.7579,1.7579,1.7579
1992-02-18,1.7615,1.7615,1.7615,1.7615
1992-02-19,1.7637,1.7637,1.7637,1.7637
1992-02-20,1.7636,1.7636,1.7636,1.7636
1992-02-21,1.7663,1.7663,1.7663,1.7663
1992-02-24,1.7628,1.7628,1.7628,1.7628
1992-02-25,1.7674,1.7674,1.7674,1.7674
1992-02-26,1.7672,1.7672,1.7672,1.7672
1992-02-27,1.7671,1.7671,1.7671,1.7671
1992-02-28,1.7683,1.7683,1.7683,1.7683
1992-03-02,1.7666,1.7666,1.7666,1.7666
1992-03-03,1.7728,1.7728,1.7728,1.7728
1992-03-04,1.7777,1.7777,1.7777,1.7777
1992-03-05,1.7781,1.7781,1.7781,1.7781
1992-03-06,1.7722,1.7722,1.7722,1.7722
1992-03-09,1.7676,1.7676,1.7676,1.7676
1992-03-10,1.7704,1.7704,1.7704,1.7704
1992-03-11,1.7685,1.7685,1.7685,1.7685
1992-03-12,1.7641,1.7641,1.7641,1.7641
1992-03-13,1.7639,1.7639,1.7639,1.7639
1992-03-16,1.7698,1.7698,1.7698,1.7698
1992-03-17,1.7654,1.7654,1.7654,1.7654
1992-03-18,1.7657,1.7657,1.7657,1.7657
1992-03-19,1.7686,1.7686,1.7686,1.7686
1992-03-20,1.7746,1.7746,1.7746,1.7746
1992-03-23,1.772,1.772,1.772,1.772
1992-03-24,1.7749,1.7749,1.7749,1.7749
1992-03-25,1.772,1.772,1.772,1.772
1992-03-26,1.7783,1.7783,1.7783,1.7783
1992-03-27,1.7746,1.7746,1.7746,1.7746
1992-03-30,1.7787,1.7787,1.7787,1.7787
1992-03-31,1.7789,1.7789,1.7789,1.7789
1992-04-01,1.782,1.782,1.782,1.782
1992-04-02,1.7808,1.7808,1.7808,1.7808
1992-04-03,1.7873,1.7873,1.7873,1.7873
1992-04-06,1.7909,1.7909,1.7909,1.7909
1992-04-07,1.7898,1.7898,1.7898,1.7898
1992-04-08,1.7902,1.7902,1.7902,1.7902
1992-04-09,1.7933,1.7933,1.7933,1.7933
1992-04-10,1.7978,1.7978,1.7978,1.7978
1992-04-13,1.7964,1.7964,1.7964,1.7964
1992-04-14,1.7936,1.7936,1.7936,1.7936
1992-04-15,1.7995,1.7995,1.7995,1.7995
1992-04-16,1.8069,1.8069,1.8069,1.8069
1992-04-17,1.8053,1.8053,1.8053,1.8053
1992-04-20,1.8038,1.8038,1.8038,1.8038
1992-04-21,1.807,1.807,1.807,1.807
1992-04-22,1.8072,1.8072,1.8072,1.8072
1992-04-23,1.809,1.809,1.809,1.809
1992-04-24,1.8108,1.8108,1.8108,1.8108
1992-04-27,1.8062,1.8062,1.8062,1.8062
1992-04-28,1.7872,1.7872,1.7872,1.7872
1992-04-29,1.7901,1.7901,1.7901,1.7901
1992-04-30,1.7899,1.7899,1.7899,1.7899
1992-05-01,1.7826,1.7826,1.7826,1.7826
1992-05-04,1.7862,1.7862,1.7862,1.7862
1992-05-05,1.7934,1.7934,1.7934,1.7934
1992-05-06,1.794,1.794,1.794,1.794
1992-05-07,1.8021,1.8021,1.8021,1.8021
1992-05-08,1.8098,1.8098,1.8098,1.8098
1992-05-11,1.8165,1.8165,1.8165,1.8165
1992-05-12,1.8082,1.8082,1.8082,1.8082
1992-05-13,1.7975,1.7975,1.7975,1.7975
1992-05-14,1.7877,1.7877,1.7877,1.7877
1992-05-15,1.7975,1.7975,1.7975,1.7975
1992-05-18,1.7914,1.7914,1.7914,1.7914
1992-05-19,1.7908,1.7908,1.7908,1.7908
1992-05-20,1.791,1.791,1.791,1.791
1992-05-21,1.7931,1.7931,1.7931,1.7931
1992-05-22,1.7933,1.7933,1.7933,1.7933
1992-05-25,1.7949,1.7949,1.7949,1.7949
1992-05-26,1.7933,1.7933,1.7933,1.7933
1992-05-27,1.7741,1.7741,1.7741,1.7741
1992-05-28,1.7697,1.7697,1.7697,1.7697
1992-05-29,1.7687,1.7687,1.7687,1.7687
1992-06-01,1.7695,1.7695,1.7695,1.7695
1992-06-02,1.773,1.773,1.773,1.773
1992-06-03,1.7885,1.7885,1.7885,1.7885
1992-06-04,1.7843,1.7843,1.7843,1.7843
1992-06-05,1.7823,1.7823,1.7823,1.7823
1992-06-08,1.7809,1.7809,1.7809,1.7809
1992-06-09,1.7853,1.7853,1.7853,1.7853
1992-06-10,1.7783,1.7783,1.7783,1.7783
1992-06-11,1.7672,1.7672,1.7672,1.7672
1992-06-12,1.7644,1.7644,1.7644,1.7644
1992-06-15,1.7551,1.7551,1.7551,1.7551
